and we'll do that in a second .	接下來 , 我們會做些什麼事 。
i started my journey 30 years ago .	我在20年前 , 我開始了 。
you need to go get an hiv test . "	你必須做得更好 。 」
there is so much information ; what do you do ?	什麼是 , 你有多少資訊 ?
where have they come from ? where are they going ?	他們在哪裡 , 哪些時候 ?
can we make a hat into a toy ?	我們能把它放進去 ?
the only good thing in the box was hope .	最好的事情是 , 要做些事情 。
because , in the meantime , kids are alone .	因為 , 年輕人來說 , 孩子都不過 。
two fires together , i get really hot .	兩天後 , 我很喜歡 。
if people knew how to overcome failure ?	如果有人知道 , 沒有人會做些什麼 ?
aquecerse uckedfay .	阿拉伯是一群人 。
she's at a microfinance meeting .	她是一個小小的基因 。
so why are both known as goths ?	所以 , 到底是誰在哪裡 ?
so i went back that very summer .	所以 , 我開始做這張照片 。
he forgives the general in this image .	他認為這張圖片的照片 。
he's out over the channel .	他是很棒的 。
can i believe in this this passionately ?	我相信 , 這真的是很重要的 ?
is 100 one thing , 10 things or 100 things ?	問題是 , 數十億人在哪裡 ?
do that kind of stuff , have fun with it .	這樣做 , 什麼都不好 。
it's like a centrifuge .	這裡是很棒的 。
but it's not just going to stop there .	但那不是不夠的 。
it's always something in the distance .	不論是不可思議 。
so it can't turn the genes on .	所以 , 不管是基因的基因 。
they spring from the same source .	他們把它們的視覺轉變起來 。
they'd like you to walk away from that .	聽起來 , 你會走到街上 。
i am the lifeforce power of the universe .	我是地球上最深刻的宇宙 。
that's the real important thing about safety .	這真的是很重要的 。
tbl: can you say " now " ?	說: 「 嘿 , 妳會知道嗎 ? 」
and what we did over there was pretty much simple .	我們做了很多事情 , 這真的很簡單 。
there was a reason for that ; it was me .	其中一個原因是 , 我覺得我是這樣的 。
wow . that's a lot of you .	不幸的是 , 大家會做的事 。
they were at peace with each other .	他們在他們身上 , 和其他人都一樣 。
how should we all respond ?	我們該如何做些什麼 ?
i was at that lake recently .	我剛剛剛剛剛剛剛剛剛剛剛剛剛看到了 。
trees epitomize stasis .	魚類的動物 , 不論是不可怕的 。
this has been going on for 40 years now .	過去幾年來 , 發生了 。
but i struggle to translate .	但我很快地 , 做得更好 。
let's start with the amazon !	咱們 , 咱們 , 來吧 !
and i said , " this can't happen .	我說: 「 嗯 , 不管你會做的事 。 」
let's talk for a minute about these companies .	咱們來談一下 , 三分之五 。
now , this has consequences .	這裡 , 會發生什麼事 。
and it's not just in norway .	這不是不可怕的 。
i'm quite fond of it .	我很幸運 。
because think about the teddy bear .	想像一下 , 愛滋病的原因是 。
the dwarf carried on .	車子在車子上 。
i hope i have achieved that .	我希望我在想 , 很棒了 。
what was the purpose of my human ?	什麼是 , 我在哪裡學到什麼 ?
and sadly , i think there are .	嗯 , 我覺得 , 嗯 , 我很喜歡 。
what the company does is ____ ?	公司的公司是如何運作的 ?
and it all begins with curiosity .	結果是 , 人工智慧也不可怕 。
you know , that's how you do science .	你知道 , 你的科學是科學的 。
so let me start with genomics .	所以 , 讓我回到我的實驗室裡 。
but first they have to break out of jail .	但首先 , 人們會把他放棄 。
they could maybe volunteer that much .	可能是 , 不管你在做什麼事 。
so this is our problem , as you can imagine .	所以 , 問題是 , 我們想要知道 , 這樣 。
so i'm a neurosurgeon .	我是基因學家 。
what are the emotions that can be measured ?	大腦的大腦是什麼樣子呢 ?
and she didn't know what was going on .	她不知道我在做什麼 。
we can't get rid of it .	我們不需要它 。
the same is true in our workplaces .	基本上 , 我們的設計方式是如何的 。
jealousy likes photos .	愛滋病是很棒的 。
all human beings are legal persons .	所有人都在乎自己 。
the answer: virtually none .	答案是: 「 沒錯 , 沒錯 。 」
but what about if we just change that story ?	但 , 假如我們所想的 , 到底是怎麼發生的 ?
and these are powerful water totems .	這些植物的水 , 水會是水的 。
that's what she saw in isis .	這是她所知的 。
because so many women were on the march .	因為 , 女性是女性的女性 。
this is an extremely strange fact .	這真的是非常令人興奮的 。
i agreed , and we left .	我很快 , 再次 。
it's so much fun to drive . "	這真的很容易 。 」
and you can apply this to anything .	你可以做得更好 。
i was going through a hard time as well .	我在想 , 很好 , 不久 。
you won't be alone . thank you .	你不喜歡你 , 聽起來 , 謝謝你 。
bf: no , shut up !	克:好 , 不好 , 不好 !
a judge would let her out . "	醫生們會說: 「 嘿 ! 」
so for example , what do you see here ?	舉例來說 , 你看到了嗎 ?
and i asked him to tell me about love .	我告訴他 , 我說: 「 愛滋病 。
now she's got the robot doing it .	這裡是機器人的機器人 。
all right , well thanks for coming up .	嗯 , 謝謝謝謝你 。
so what do we know about complex systems ?	那麼 , 我們的大腦是如何運作的 ?
he says , " it's interesting .	他說: 「 嗯 , 真是很棒的 。 」
so let me show you a little of that .	讓我想像一下 , 這裡 , 這裡是很棒的 。
i want to show you how that works .	我想要告訴大家 , 要做些什麼事 。
i rented myself this home by phone .	我買了我的朋友 , 把我的房子放在房子裡 。
and i thought it was just an amazing day .	我覺得這真的很棒了 。
bank: cream egg .	克里斯:謝謝謝謝 。
you know , that wasn't too cool .	沒錯 , 沒錯 , 沒錯 。
the bank was profitable .	大量的水會很快 。
and finally , an acronym .	最後 , 一個很棒的例子 。
is the goal achieved ?	不論是哪些 ?
the extinctions still go on .	不久後 , 會發生什麼事 。
and i want you to hear what i heard .	我希望你們說 , 聽起來聽起來 。
it's part of our collective history .	這是我們所知的歷史 。
they come in a lot of different shapes .	他們有許多不同的不同方式 。
yeah , let's take that one .	嗯 , 咱們 , 咱們 , 咱們 。
so it's crazy stuff .	這真的是很棒的 。
guess what . they don't .	不論他們是誰 。
the numbers are pretty crazy .	最好的 , 很棒的 。
and here's scaling of cities .	這裡是城市的城市 。
that's what i want to talk about .	這就是我想要談論的 。
and our kids are succeeding .	我們的孩子們 , 做得更好 。
so it's a wiki project .	所以 , 這裡是一台公司 。
relax , i'm not .	不幸的是 , 我不喜歡 。
how are you going to succeed ?	你該怎麼做些什麼 ?
my kids deserve so much better .	我媽媽媽媽媽媽媽媽媽媽媽媽媽媽 。
but we don't often think about them .	但我們不認為他們是誰 。
you shouldn't be thinking about this .	你可能不知道 , 不論你是誰 。
how could we help these families ?	我們能如何做些什麼 ?
i don't know , and i should .	我不知道 , 我不知道我 。
in my case , i've invested .	最後 , 我的工作是 。
good , ok , that's one .	嗯 , 嗯 , 嗯 , 沒錯 。
children: one , two , three , go .	男孩 , 第二個小孩 , 第二個小孩 。
and i know there are good people out there .	我知道 , 許多人都在乎 。
but first , what do we call complexity ?	首先 , 我們的大腦是如何運作的 ?
our climate is changing quickly , too quickly .	氣候變遷 , 改變了 , 改變了 。
of course , it must be american cola .	當然 , 當然 , 美國的美國人都不過了 。
video: three , two , one , go !	觀眾:第二 , 三 , 三 , 三 。
so i fell in love with this .	所以 , 我愛著我所愛的 。
it's called paraorchestra .	它叫做 「 生物 」 的 。
now , think of what i told you .	想像一下 , 我知道我在想什麼 。
so who cares ? why should we care ?	所以 , 誰會問我們為什麼我們是誰 ?
and 67 percent of people come back .	55%的人 , 都知道 。
we have both learned the art of capture .	我們有一群人工智慧 。
it is warm , in a good way .	很棒 , 很棒 , 很棒 。
so , here's some information on sleep .	這裡 , 病人的腦部會發生什麼事 。
i looked forward to it every year .	我記得 , 過去幾年來 。
so what happens when you put these things together ?	所以 , 你在哪裡做些什麼事 ?
how do groups get anything done ? right ?	有多少人在哪裡 ? 什麼 ?
someone they were kind to and cared for .	有人知道他們是誰 。
that thing doesn't exist in the world .	這不是世界上最好的 。
could i go there ? who would i meet ?	我會在哪裡 , 或我嗎 ? 我不知道嗎 ?
couldn't have done it without you . "	不管你沒有任何人 。 」
like , in what world is this not enough ?	這裡 , 世界都沒有什麼嗎 ?
this project breaks ground in just two months .	這張圖片在196年開始 。
we take our money and we give it away .	我們需要錢 , 來協助我們 。
" when were you last in jail ? "	「 晚上 , 你在哪裡 ? 」
we have natural patterns of mate choice .	我們的生命是很複雜的 。
this data was not available before .	數據是 , 不論是不可思議 。
five languages in two and a half years .	三分之五十五年的語言 。
the big discoveries are all behind us . "	世界各地都在我們身上 。 」
pv: second , the mind gap .	克里斯:謝謝你 。
to make the future rather than wait for it .	希望未來的未來 , 未來的未來 。
and with some very creative solutions .	另一方面是非常重要的 。
there's more than five million of them .	大約有超過500萬人 。
this is the word that it talks with .	這聽起來很棒 。
how do you find a dinosaur ?	你在哪裡看到了什麼 ?
they have a material culture , a social culture .	它們是文化的文化 , 和文化的文化 。
we humans need land to grow food .	我們所需的食物 , 保護我們的食物 。
but then , the funniest thing happened .	但 , 最好的事情是很棒的 。
but my spirit is strong as ever .	但我的身體是很強壯的 。
so , what is simplicity ?	那麼 , 什麼是嗎 ?
here's how the experience works today .	這裡 , 這裡是如何運作的 。
