and we'll do that in a second .	我們會再次做第二次 。
so i'm a neurosurgeon .	我是神經元 。
what are the emotions that can be measured ?	情緒是如何運作的 ?
and she didn't know what was going on .	她不知道她在做什麼 。
we can't get rid of it .	我們沒有辦法做到 。
the same is true in our workplaces .	相同的 , 是我們的工作 。
jealousy likes photos .	像這樣的照片一樣 。
all human beings are legal persons .	每個人都是人類的力量 。
the answer: virtually none .	答案是: 「 沒有人 。
but what about if we just change that story ?	但如果我們能改變這個故事呢 ?
and these are powerful water totems .	而這些水是水的 。
that's what she saw in isis .	這是她看到的 。
because so many women were on the march .	因為許多女人都在辦公室 。
this is an extremely strange fact .	這是個很棒的例子 。
i agreed , and we left .	我把手臂和手臂 。
it's so much fun to drive . "	它很棒 。 」
and you can apply this to anything .	你也可以用它來做 。
i was going through a hard time as well .	我很快就很久 。
you won't be alone . thank you .	你不只孤單 , 你是誰 。
bf: no , shut up !	沒有 ! ] !
a judge would let her out . "	請求救她 。 」
so for example , what do you see here ?	舉例來說 , 你看到什麼 ?
and i asked him to tell me about love .	我告訴他 , 我說他是誰 。
now she's got the robot doing it .	她是機器人的機器人 。
all right , well thanks for coming up .	好吧 , 咱們 。
so what do we know about complex systems ?	所以 , 我們所知的系統是複雜的 ?
he says , " it's interesting .	他說: 「 嗯 , 有趣的是 。
so let me show you a little of that .	讓我舉個例子 。
i want to show you how that works .	我想告訴你們如何做些什麼 。
i rented myself this home by phone .	我把我的手機放在家裡 。
and i thought it was just an amazing day .	我覺得這是很棒的時刻 。
bank: cream egg .	布魯克:好吧 。
you know , that wasn't too cool .	你知道 , 這不是很酷的 。
the bank was profitable .	黃金是很棒的 。
and finally , an acronym .	最後 , 一個很棒的機器 。
is the goal achieved ?	哪個國家是嗎 ?
the extinctions still go on .	這種情況下降落了 。
and i want you to hear what i heard .	我希望你們聽過聲音 。
it's part of our collective history .	這是人類歷史的歷史 。
they come in a lot of different shapes .	他們有不同的形狀 。
yeah , let's take that one .	嗯 , 咱們 。
so it's crazy stuff .	所以它很酷 。
guess what . they don't .	猜猜他們會做什麼 。
the numbers are pretty crazy .	數字是很大的 。
and here's scaling of cities .	這裡是城市的城市
that's what i want to talk about .	這就是我想要談談 。
and our kids are succeeding .	我們的孩子們很快 。
so it's a wiki project .	所以這是一個計畫 。
relax , i'm not .	沒錯 , 我不是這樣 。
how are you going to succeed ?	要怎麼做呢 ?
my kids deserve so much better .	我的孩子們會更好 。
but we don't often think about them .	但 , 通常我們並不喜歡 。
you shouldn't be thinking about this .	你不想想到這一點 。
how could we help these families ?	我們如何協助這些孩子 ?
i don't know , and i should .	我不知道 , 我不需要 。
in my case , i've invested .	在我的工作中 , 我也投資了 。
good , ok , that's one .	好了 , 好好好 。
children: one , two , three , go .	孩子們 , 第二 , 二 。
and i know there are good people out there .	我知道 , 有許多人都很幸運 。
but first , what do we call complexity ?	但 , 首先 , 我們是如何複雜的 ?
our climate is changing quickly , too quickly .	我們的氣候變遷 , 慢慢慢慢 。
of course , it must be american cola .	當然 , 美國應該是美國人 。
video: three , two , one , go !	影片:三、三、三、三、三、三、三、三、三、三 !
so i fell in love with this .	所以 , 我很喜歡這一點 。
it's called paraorchestra .	它叫做 「 電力 」 。
now , think of what i told you .	現在 , 我想告訴各位 。
so who cares ? why should we care ?	所以 , 誰是誰 ? 為什麼我們要怎麼辦 ?
and 67 percent of people come back .	67%的人 , 還在七歲 。
we have both learned the art of capture .	我們有一份藝術家 。
it is warm , in a good way .	戰爭 , 很糟糕 。
so , here's some information on sleep .	所以 , 這裡有一些睡眠 。
i looked forward to it every year .	我花了幾年的時間 。
so what happens when you put these things together ?	所以 , 當這些事情發生什麼事呢 ?
how do groups get anything done ? right ?	要怎麼辦 ? 怎麼辦 ?
someone they were kind to and cared for .	有人會覺得自己是誰的 。
that thing doesn't exist in the world .	現實並不存在 。
could i go there ? who would i meet ?	我會怎麼辦嗎 ?
couldn't have done it without you . "	沒有任何東西都沒有 。 」
like , in what world is this not enough ?	如今 , 世界上沒有什麼 ?
this project breaks ground in just two months .	這個案例在幾個月內完成了 。
we take our money and we give it away .	我們花了錢 , 把錢賺錢 。
" when were you last in jail ? "	「 你在哪裡 ? 」
we have natural patterns of mate choice .	我們有生物學的能力 。
this data was not available before .	這數據並不可怕 。
five languages in two and a half years .	數百年來 , 每一半的時間 。
the big discoveries are all behind us . "	史上發現了我們所有人 。 」
pv: second , the mind gap .	史:好 , 第二次 。
to make the future rather than wait for it .	為了未來的未來 , 不只如此 。
and with some very creative solutions .	有些有趣的解決方案 。
there's more than five million of them .	大約有超過五千萬人 。
this is the word that it talks with .	這本書是說話 。
how do you find a dinosaur ?	你怎麼知道嗎 ?
they have a material culture , a social culture .	他們有文化、文化、文化 。
we humans need land to grow food .	我們需要人類的食物 。
but then , the funniest thing happened .	但 , 有趣的是 , 發生了什麼事 。
but my spirit is strong as ever .	但我的祖先是強大的 。
so , what is simplicity ?	所以 , 到底是什麼樣子 ?
here's how the experience works today .	這裡有多年的經驗 。
i was not only charmed , i was very moved .	我不是很棒的 , 我很興奮 。
so we need to do more than just say long passwords .	所以 , 我們需要更長的時間 , 才能更快 。
i'm going to be an elephant handler . "	我想要一個手臂 。 」
so which element of leadership does that relate to ?	所以 , 領導者的領導者會怎麼辦 ?
maybe we make one small decision about our lives that can bring about big change .	也許我們能改變我們的人生 , 來改變我們的人生 。
so it turns out hospitals have to be open 24/7 .	結果是 , 醫院只需要44% 。
and as more people get sequenced , your results might change .	隨著更多人來說 , 你就會改變它 。
it is so clear that this disconnected approach is not working .	這真的很困難 , 不管是不可思議的 。
not just on people , but actually inanimate objects as well .	不僅僅僅僅僅僅僅僅是人類的基因 。
below that , they said , the human body would implode .	他們說: 「 人類的身體 , 牠們的身體都能做到 。 」
the key is that civil gps signals are completely open .	關鍵是 , 所有人都在網路上傳遞訊息 。
let’s work backwards from the alien space station .	咱們回到太空船上 。
he was sent very far away , and she was left behind .	他很幸運 , 直到她 , 最後是她 。
so you have an image , a retina , and a brain .	所以 , 你可以看到 , dna , dna 。
in 2009 , i started a research position with nokia .	2009年 , 我開始研究 , 南非的研究 。
the blue areas show remain and the red areas leave .	藍色代表紅色的紅色 。
and to make his prayer book he used parchment .	為了讓他的書寫在他的書裡 , 寫了他的書 。
this is kind of like something i used to do in third grade .	這是我在三歲的時候 , 最喜歡的例子 。
so , to make a long story short , they came to canada .	所以 , 為了一個小故事 , 來到這裡 , 拍攝他們 。
and such times call for all of us to be more dangerous .	所有女人都很幸運 , 更糟糕了 。
if you put boiling water in , it will shatter .	如果你把水放到水裡 , 會把它放到水裡 。
and he puts it better than anyone i've ever heard it .	他還聽過我最喜歡的聲音 。
day four , the passengers were getting agitated .	第四天 , 最大的影響力也很糟糕 。
because it remains the hard work for women to wash .	因為這些女人在工作的過程中很困難 。
dancers larger than life dance with joy .	比賽 , 最高的壽命 。
let’s analyze the problem by looking at our example .	咱們來問我們一個問題 。
it's a sixday immersive experience for the kids .	這是個星期六的孩子 。
my women friends are my source of renewable energy .	我媽媽的朋友們 , 最好的能源是免費 。
we see with the eyes , but we see with the brain as well .	我們看到了眼睛 , 但 , 我們可以看到大腦的大腦 。
