and we'll do that in a second .	我們必須再次做一次 。
and it's not just in norway .	也不是這樣 。
i'm quite fond of it .	我很幸運 。
because think about the teddy bear .	想想這一點 。
the dwarf carried on .	車庫裡的車禍 。
i hope i have achieved that .	我希望我能做到這一點 。
what was the purpose of my human ?	什麼是 , 人類的身體是什麼呢 ?
and sadly , i think there are .	幸運的是 , 我知道 。
what the company does is ____ ?	公司到底是哪裡嗎 ?
and it all begins with curiosity .	這一切都開始了 。
you know , that's how you do science .	你們知道 , 科學是如何運作的 。
so let me start with genomics .	所以 , 讓我告訴各位 , 生物學家們 。
but first they have to break out of jail .	但 , 首先 , 牠們會被殺死 。
they could maybe volunteer that much .	牠們可能也能找到更多 。
so this is our problem , as you can imagine .	這就是我們的問題 。
so i'm a neurosurgeon .	我是神經學家 。
what are the emotions that can be measured ?	什麼是 , 大腦會怎樣呢 ?
and she didn't know what was going on .	她不知道如何發生什麼 。
we can't get rid of it .	我們不能做到這一點 。
the same is true in our workplaces .	基本上 , 是我們的工作 。
jealousy likes photos .	黑猩猩猩猩 。
all human beings are legal persons .	所有人都是人類人 。
the answer: virtually none .	答案: 「 沒錯 , 沒錯 。
but what about if we just change that story ?	但如果我們如何改變世界 ?
and these are powerful water totems .	這些水是水的 。
that's what she saw in isis .	這是她所看到的 。
because so many women were on the march .	因為 , 許多女人都被殺死了 。
this is an extremely strange fact .	這是個很棒的 。
i agreed , and we left .	我說: 「 嗯 , 我們的眼睛 。
it's so much fun to drive . "	它很棒 。 」
and you can apply this to anything .	你可以做到這一點 。
i was going through a hard time as well .	我花了時間時間 。
you won't be alone . thank you .	你不希望你 。
bf: no , shut up !	安娜:喔 ! 喔 ! 喔 !
a judge would let her out . "	一位女士們 , 她說: 「 喔 。 」
so for example , what do you see here ?	舉例來說 , 你看到什麼 ?
and i asked him to tell me about love .	我問他: 「 我是誰 。
now she's got the robot doing it .	現在 , 她是機器人的機器人 。
all right , well thanks for coming up .	嗯 , 嗯 , 嗯 , 嗯 , 來吧 !
so what do we know about complex systems ?	所以 , 我們知道如何運作系統呢 ?
he says , " it's interesting .	他說: 「 嗯 , 很有趣的 。
so let me show you a little of that .	讓我給你們看一下 。
i want to show you how that works .	我想告訴你們如何做些什麼 。
i rented myself this home by phone .	我收入我的手機 。
and i thought it was just an amazing day .	我覺得這是個很棒的事 。
bank: cream egg .	克里斯:嗯 , 哈囉 。
you know , that wasn't too cool .	你知道的 , 這不是很棒的 。
the bank was profitable .	綠色是很棒的 。
and finally , an acronym .	最後 , 首先 。
is the goal achieved ?	到底是哪裡嗎 ?
the extinctions still go on .	會發生什麼事 。
and i want you to hear what i heard .	我希望你們聽聽聽眾的聲音 。
it's part of our collective history .	這是我們人類的歷史 。
they come in a lot of different shapes .	牠們有不同的形式 。
yeah , let's take that one .	嗯 , 嗯 , 請一下 。
so it's crazy stuff .	所以 , 這很棒 。
guess what . they don't .	猜猜 , 什麼都沒錯 。
the numbers are pretty crazy .	數字是很明顯的 。
and here's scaling of cities .	這裡是城市的城市 。
that's what i want to talk about .	這就是我今天的演講 。
and our kids are succeeding .	我們的孩子 , 孩子們 。
so it's a wiki project .	所以 , 它是個很棒的計畫 。
relax , i'm not .	伊拉克:我不是這樣 。
how are you going to succeed ?	你要怎麼做 ?
my kids deserve so much better .	我的孩子們更高興 。
but we don't often think about them .	但是我們也不知道他們會做什麼 。
you shouldn't be thinking about this .	你不想知道這一點 。
how could we help these families ?	我們要如何幫助他們去做些什麼 ?
i don't know , and i should .	我不知道 , 我不知道 。
in my case , i've invested .	例如 , 我是投資者 。
good , ok , that's one .	嗯 , 嗯 , 嗯 , 嗯 , 嗯 , 這裡 。
children: one , two , three , go .	喔 , 喔 , 喔 , 喔 , 三 , 三 , 三 。
and i know there are good people out there .	我知道 , 大部分人都知道 。
but first , what do we call complexity ?	但 , 首先 , 我們如何做到什麼 ?
our climate is changing quickly , too quickly .	我們的氣候變遷速度 , 速度變得更快 。
of course , it must be american cola .	當然 , 當然 , 美國的美國人 。
video: three , two , one , go !	影片:三、三、三、三、三、三、三、三、三、三、三、三、三、
so i fell in love with this .	所以 , 我愛愛了 。
it's called paraorchestra .	它叫做 「 蛋白質 」 。
now , think of what i told you .	現在 , 想想一下我 。
so who cares ? why should we care ?	所以 , 誰會問 , 為什麼 ?
and 67 percent of people come back .	75%的人口 。
we have both learned the art of capture .	我們有兩種藝術家 。
it is warm , in a good way .	它是安全的 , 很糟糕 。
so , here's some information on sleep .	所以 , 這裡有多少人 。
i looked forward to it every year .	我花了幾年的時間 。
so what happens when you put these things together ?	所以 , 當你看到這些東西時 , 它們會發生什麼 ?
how do groups get anything done ? right ?	我們如何做些什麼 ? 什麼 ?
someone they were kind to and cared for .	有人知道 , 人工智慧 。
that thing doesn't exist in the world .	這不是世界各地 。
could i go there ? who would i meet ?	我會去哪裡 ? 誰會問我 ?
couldn't have done it without you . "	沒有任何事 , 沒有任何東西 。 」
like , in what world is this not enough ?	例如 , 世界裡沒有什麼 ?
this project breaks ground in just two months .	這項計畫 , 大約在三個月內 。
we take our money and we give it away .	我們付錢給錢 。
" when were you last in jail ? "	「 你在哪裡 ? 」
we have natural patterns of mate choice .	我們有一種複雜的系統 。
this data was not available before .	數據顯示了 , 沒有任何數據 。
five languages in two and a half years .	大約三十五歲 。
the big discoveries are all behind us . "	我們發現了很多東西 。 」
pv: second , the mind gap .	安娜:嗯 , 嗯 , 嗯 。
to make the future rather than wait for it .	為了未來的未來 , 未來 , 未來 。
and with some very creative solutions .	還有一些非常簡單的設計 。
there's more than five million of them .	超過3000萬人 。
this is the word that it talks with .	這就是這個詞彙 。
how do you find a dinosaur ?	你要如何知道哪些地方呢 ?
they have a material culture , a social culture .	它們是文化文化的文化 。
we humans need land to grow food .	我們人類需要更多的食物 。
but then , the funniest thing happened .	但 , 有趣的是 , 發生了什麼事 。
but my spirit is strong as ever .	但我的愛情 , 很高興 。
so , what is simplicity ?	那麼 , 是什麼樣子呢 ?
here's how the experience works today .	現在 , 今日是如何運作 。
i was not only charmed , i was very moved .	我不是很快的 , 我很快地 。
so we need to do more than just say long passwords .	所以我們需要更多的時間 。
i'm going to be an elephant handler . "	我會給一個小女孩 。 」
so which element of leadership does that relate to ?	所以 , 領導者的權力呢 ?
maybe we make one small decision about our lives that can bring about big change .	或許我們能想像出我們的生活方式 , 才能改變我們的生活 。
so it turns out hospitals have to be open 24/7 .	所以 , 結果是 , 要讓孩子們在45歲 。
and as more people get sequenced , your results might change .	通常 , 人們會改變你的行為 , 就會改變 。
it is so clear that this disconnected approach is not working .	這很顯然 , 不可思議的結果 。
not just on people , but actually inanimate objects as well .	不僅僅僅僅僅僅僅是如此 。
below that , they said , the human body would implode .	嗯 , 人類說: 「 嗯 , 人類的身體 。 」
the key is that civil gps signals are completely open .	重點是 , 每個人都被視為 。
let’s work backwards from the alien space station .	咱們來探究這個世界 。
he was sent very far away , and she was left behind .	他很幸運 , 後來 , 她走過了 。
so you have an image , a retina , and a brain .	所以 , 你可以看到 , 左右 , 右邊 , 大腦 。
in 2009 , i started a research position with nokia .	2009年 , 我發現了我的研究 。
the blue areas show remain and the red areas leave .	藍色的藍色是藍色 , 藍色 。
and to make his prayer book he used parchment .	為了讓他寫出他的名字 , 他寫了他的名字 。
this is kind of like something i used to do in third grade .	這就像我剛剛剛剛剛剛剛剛剛剛剛剛做的事 。
so , to make a long story short , they came to canada .	所以 , 故事 , 故事 , 故事 , 最後 , 三者 。
and such times call for all of us to be more dangerous .	每一次 , 我們都需要更多的聲音 。
if you put boiling water in , it will shatter .	如果你把水放在水裡 , 牠們就會吃掉 。
