and we'll do that in a second .	我們也要做了 。
and i asked him to tell me about love .	我說: 「 噢 , 不錯 。 」
now she's got the robot doing it .	但 , 我會說了 。
all right , well thanks for coming up .	這樣是 , 不錯 。
so what do we know about complex systems ?	我們能做什麼 ?
he says , " it's interesting .	他說: 「 噢 !
so let me show you a little of that .	所以 , 我說: 「 嗯 ! 的 。
i want to show you how that works .	我知道 , 不管 。
i rented myself this home by phone .	我說: 「 噢 , 不錯 。 」
and i thought it was just an amazing day .	我說: 「 噢 !
bank: cream egg .	克:: 「 嘿 。 」
you know , that wasn't too cool .	你要說 , 不錯 。
the bank was profitable .	第二旦 , 不管的 。
and finally , an acronym .	所以 , 不管的 。
is the goal achieved ?	不管的 , 什麼 ?
the extinctions still go on .	不管 , 不管的 。
and i want you to hear what i heard .	我說: 「 噢 , 不錯 。 」
it's part of our collective history .	不管的是 , 不管的 。
they come in a lot of different shapes .	結果是 , 不管的 。
yeah , let's take that one .	不管 , 不管 。
so it's crazy stuff .	所以 , 不管的 。
guess what . they don't .	不錯 , 不錯 。
the numbers are pretty crazy .	不管 , 不管的 。
and here's scaling of cities .	所以 , 我們在地球上 。
that's what i want to talk about .	讓我說: 「 嗯 , 不錯 。
and our kids are succeeding .	我們也要做了 。
so it's a wiki project .	所以 , 不管的是 。
relax , i'm not .	不管 , 很棒的 。
how are you going to succeed ?	你怎麼怎麼做什麼 ?
my kids deserve so much better .	我說: 「 嗯 ! 的 。
but we don't often think about them .	但 , 不管的 。
you shouldn't be thinking about this .	你要說: 「 嗯 ! 的 。
how could we help these families ?	我們能做什麼 ?
i don't know , and i should .	我說: 「 不錯 。 」
in my case , i've invested .	我說: 「 嗯 。
good , ok , that's one .	不管的是 , 不錯 。
children: one , two , three , go .	首先 , 我在一歲 。
and i know there are good people out there .	我不說 , 不錯 。
but first , what do we call complexity ?	但 , 問題是 , 不錯 ?
our climate is changing quickly , too quickly .	我們也需要更大的 。
of course , it must be american cola .	所以 , 一旦 , 不管了 。
video: three , two , one , go !	首:我說: 「 噢 , 噢 !
so i fell in love with this .	我說: 「 噢 ! 的 。
it's called paraorchestra .	不管 , 不管的 。
now , think of what i told you .	讓我說: 「 嗯 , 不錯 。
so who cares ? why should we care ?	為什麼 , 你會說 ?
and 67 percent of people come back .	所以 , 在205年 ,
we have both learned the art of capture .	我們在這個國家中 , 我們也有了 。
it is warm , in a good way .	不管的 , 不管的 。
so , here's some information on sleep .	所以 , 我們也知道了 。
i looked forward to it every year .	我發現了 , 不管了 。
so what happens when you put these things together ?	我們會說: 「 噢 ? 」
how do groups get anything done ? right ?	為什麼 , 我們會怎麼做 ?
someone they were kind to and cared for .	不管 , 不管 。
that thing doesn't exist in the world .	這樣 , 不管的是 。
could i go there ? who would i meet ?	我說: 「 噢 , 噢 ? 」
couldn't have done it without you . "	不錯 , 不錯 。
like , in what world is this not enough ?	問題是 , 什麼 , 什麼 ?
this project breaks ground in just two months .	第二年 , 一一人 , 一一人 。
we take our money and we give it away .	但 , 我們也能用了 。
" when were you last in jail ? "	他說: 「 嘿 , 噢 ! "
we have natural patterns of mate choice .	我們需要更大的 。
this data was not available before .	不管的是 , 不管的 。
five languages in two and a half years .	幾年 , 一十年 , 一年 。
the big discoveries are all behind us . "	不管的 , 很棒的 。
pv: second , the mind gap .	克:: , 不管 。
to make the future rather than wait for it .	不管 , 不管的 。
and with some very creative solutions .	所以 , 我們需要更大的 。
there's more than five million of them .	一旦 , 我們有一千萬人 。
this is the word that it talks with .	不管 , 不管 。
how do you find a dinosaur ?	「 嘿 ? 」
they have a material culture , a social culture .	更容易 , 更容易 。
we humans need land to grow food .	我們已經在地球上 。
but then , the funniest thing happened .	但 , 不管 , 不管了 。
but my spirit is strong as ever .	我很喜歡了 。
so , what is simplicity ?	我們會做什麼 ?
here's how the experience works today .	不管 , 不管了 。
i was not only charmed , i was very moved .	我說: 「 嗯 , 不錯 。 」
so we need to do more than just say long passwords .	我們能把這些人中 , 我們也能做了 。
i'm going to be an elephant handler . "	我說: 「 噢 , 噢 !
so which element of leadership does that relate to ?	我們能做這些東西 , 不管的 ?
maybe we make one small decision about our lives that can bring about big change .	我們也能用這些東西 , 更容易 , 更容易 。
so it turns out hospitals have to be open 24/7 .	所以 , 我們在205年 , 一十年 。
and as more people get sequenced , your results might change .	不管 , 不管的 , 不管的 。
it is so clear that this disconnected approach is not working .	不管的是 , 不管的 。
not just on people , but actually inanimate objects as well .	不管 , 不管的是 , 不管 。
below that , they said , the human body would implode .	不管的是 , 不管的是 , 不管 。
the key is that civil gps signals are completely open .	不管的是 , 不管的 。
let’s work backwards from the alien space station .	所以 , 一旦 , 我們有一個人 。
he was sent very far away , and she was left behind .	但 , 我說: 「 噢 , 噢 , 噢 , 噢 。
so you have an image , a retina , and a brain .	所以 , 不管的是 , 不管的是 。
in 2009 , i started a research position with nokia .	幾年前 , 我在一一歲 。
the blue areas show remain and the red areas leave .	地球上 , 不管 , 不管 。
and to make his prayer book he used parchment .	首先 , 我會說: 「 噢 ! 的 。 」
this is kind of like something i used to do in third grade .	不管 , 我也在一個人中 , 不管 。
so , to make a long story short , they came to canada .	所以 , 一旦 , 一旦 , 不管了 。
and such times call for all of us to be more dangerous .	想想 , 我們也要做 , 不管的 。
if you put boiling water in , it will shatter .	但 , 我們在這個國家中 , 我們也有了了 。
and he puts it better than anyone i've ever heard it .	但 , 不管的是 , 我會說: 「 嗯 。 」
day four , the passengers were getting agitated .	幾年 , 我在一個人中 , 不管 。
because it remains the hard work for women to wash .	所以 , 不管的是 , 不管的 。
dancers larger than life dance with joy .	不管的是 , 不管的 。
let’s analyze the problem by looking at our example .	所以 , 我們會在一個人中 , 不管的 。
it's a sixday immersive experience for the kids .	幾歲 , 我在我分享了 。
my women friends are my source of renewable energy .	我說: 「 嗯 , 不管 。 」
we see with the eyes , but we see with the brain as well .	但 , 不管的是 , 不管的是 , 不管的是 。
we can still make the pieces . we can make the right pieces .	我們需要更大的 , 不管的 。
so right in front of it , we're building our smallest project .	所以 , 我們在這個國家中 , 我們已經在這個國家 。
so as you can see , the apple tree is empty .	所以 , 我們會在這個人中 , 不管了 。
it's pretty incredible the video's online .	不管的是 , 不管的 。
because there's two heads inside one person when you think about it .	所以 , 不管的是 , 不管的 , 不管的 。
shane warne sold for 450 , 000 dollars .	最近 , 我們在205年 , 一十年 。
eight hundred twoliter soda bottles oh yea .	一十年 , 最棒的 , 很棒的 。
waterproofing the building was a bit crazy .	最大的 , 不管的 , 不管的 。
i don't want them to spend their whole lives in poverty .	我也知道 , 不管的是 , 不管的 。
and you can ask , " okay what's going on there ? "	你說: 「 嘿 ? 」
and i don't think you should take yourself seriously .	我不知道 , 不錯 , 不錯 。
and we also know that most of them live or lived in asia .	我們也能在這個國家中 , 我們也能做了 。
ok , so let me not forget my punchline .	讓我說: 「 噢 , 噢 , 噢 。
so we're starting to pay for things with money that we have .	我們也知道了 , 我們也能做了 。
and this guy is perfectly built for holding his breath .	不管的是 , 不管了 。
and only 40 of them are being processed consciously .	我們有一種人 , 不管 , 不管 。
well , when we went inside schools , we found something completely different .	今天 , 我在一個人中 , 我們就在一個地方 。
well , for starters , there has been a major historical change .	所以 , 一旦 , 一旦 , 不管了 。
this is miguel nicolelis of duke .	不管的是 , 很棒的 。
i'm a scientist who thinks a lot about light and heat .	我很喜歡的是 , 不管 , 不管 。
i had two long days without communication with my parents .	我說: 「 嘿 , 不管 , 不管 。 」
ss: ok , ok , ok , two things .	克::我說: 「 噢 , 不管 。 」
and quincy said , " i want to help you , man .	不管 , 我說: 「 噢 , 不錯 。 」
" if i need medications , where will i find them ?	但 , 我說: 「 噢 , 什麼 ? 」
china was during the cultural revolution .	第二年 , 最多人 , 不管 。
charlie: i don't , i live in this tree .	克:我說: 「 嗯 , 噢 。
pause on the next screen to work out the solution .	第二旦 , 一旦 , 不管 , 不管了 。
you can start to see some of the story here , told by color .	但 , 今天 , 我在一個人中 , 不管了 。
okay . three stories . here's the argument .	所以 , 不管 , 不管 , 不管 。
thumper: some fun , huh , bambi ?	克:: 「 嘿 ! 的 ? 」
you're creating the meaning and projecting it onto me .	我們也知道 , 不管的是 , 不管 。
i don't understand to me , it's disrespectful .	我不知道 , 不錯 , 不管 。
so every point represents a whole zoo of microbes .	所以 , 我們已經在這個國家中 , 我們也有了了 。
let's try something different . and here's the rub .	我們也知道 , 不管的 , 不管的 。
and imagine if they knew what you were really thinking and what were really like .	你知道: 「 嗯 , 不錯 。 」
this was the most exciting day of vera's life .	不管的是 , 不管的 , 不管的 。
what damage does it actually inflict on the plant ?	不管 , 不管的 , 不管的 。
this eye is turning itself around in a television .	不管的是 , 不管的 。
now , it doesn't have to be that way . there is hope .	不管 , 不管 , 不管 。
but first of all , i want you to do me a favor .	我說: 「 嗯 , 不錯 。 」
we link these stats to a curriculum .	我們也能用了 , 不管的 。
and whale oil lit practically every building .	不管 , 不管的是 , 不管的 。
" these allegations are completely unfounded . "	但 , 不管的是 , 什麼是 , 不錯 。
