and we'll do that in a second .	我們在這裡的一件事 。
and she didn't know what was going on .	她很喜歡 。
we can't get rid of it .	我們不需要它 。
the same is true in our workplaces .	問題是 , 我們在網路中 。
jealousy likes photos .	克哈斯.
all human beings are legal persons .	她們的行為是如此 。
the answer: virtually none .	答案: , 不論是很棒的 。
but what about if we just change that story ?	但 , 問題是 , 我們知道這是什麼 ?
and these are powerful water totems .	牠們的細胞 , 像是 「 水 」 。
that's what she saw in isis .	這是我所謂的 。
because so many women were on the march .	因為 , 孩子們是女性 。
this is an extremely strange fact .	這是非常大的例子 。
i agreed , and we left .	我有了一件事 。
it's so much fun to drive . "	它是 「 光 」 的 。
and you can apply this to anything .	你可以看到這張照片 。
i was going through a hard time as well .	我很喜歡的一部分 。
you won't be alone . thank you .	你不想說: 「 喔 , 喔 !
bf: no , shut up !	喔 , 喔 , 喔 !
a judge would let her out . "	一旦我說: 「 嘿 。 」
so for example , what do you see here ?	所以 , 首先吧 , 你知道嗎 ?
and i asked him to tell me about love .	我說: 「 嘿 , 愛人 。
now she's got the robot doing it .	然後 , 她會把這些東西來做 。
all right , well thanks for coming up .	嗯 , 很棒 。
so what do we know about complex systems ?	所以 , 我們要如何解決問題 ?
he says , " it's interesting .	他說: 「 嗯 , 不錯 。
so let me show you a little of that .	想像一下 , 我想看看這張照片 。
i want to show you how that works .	我想要告訴各位 , 來看看這個問題 。
i rented myself this home by phone .	我很喜歡的孩子 , 都在我家中 。
and i thought it was just an amazing day .	我知道這張照片很棒 。
bank: cream egg .	哈哈斯:謝謝 。
you know , that wasn't too cool .	你知道 , 不管 , 不錯 。
the bank was profitable .	黑猩猩猩猩人 。
and finally , an acronym .	首先 。
is the goal achieved ?	什麼是 , 黑人嗎 ?
the extinctions still go on .	結果是 。
and i want you to hear what i heard .	我知道你們說: 「 喔 , 我知道 , 聽一下 。
it's part of our collective history .	這是我們所謂的 。
they come in a lot of different shapes .	他們的大腦是很大的 。
yeah , let's take that one .	嗯 , 嗯 , 咱們 。
so it's crazy stuff .	所以 , 它是非常大的 。
guess what . they don't .	不管 , 不管是很糟糕的 。
the numbers are pretty crazy .	第二個例子 。
and here's scaling of cities .	這裡 , 地球上最大的 。
that's what i want to talk about .	這是我的故事 。
and our kids are succeeding .	我們的孩子 , 都在他們家中 。
so it's a wiki project .	所以 , 這裡的一部分 。
relax , i'm not .	喔 , 我很喜歡 。
how are you going to succeed ?	你要如何做什麼事 ?
my kids deserve so much better .	我的孩子和我自己的家人 。
but we don't often think about them .	但 , 不管 , 我們不需要的 。
you shouldn't be thinking about this .	你知道這就是你所想的 。
how could we help these families ?	為什麼我們需要如何做些什麼呢 ?
i don't know , and i should .	我不知道 , 我不知道 , 不管我 。
in my case , i've invested .	我在這個世界中 , 我有了一件事 。
good , ok , that's one .	嗯 , 嗯 , 喔 !
children: one , two , three , go .	說: 「 嘿 , 幾個月 , 來吧 !
and i know there are good people out there .	我知道 , 沒有人 , 沒有人 。
but first , what do we call complexity ?	但 , 問題是 , 我們要如何改變什麼 ?
our climate is changing quickly , too quickly .	地球上 , 地球的改變 。
of course , it must be american cola .	當然 , 不管是 , 美國的國家 。
video: three , two , one , go !	第二個例子: 「 喔 , 天啊 !
so i fell in love with this .	所以我是一名人 。
it's called paraorchestra .	叫做 「 黑猩猩 」 。
now , think of what i told you .	現在 , 我知道 , 要吧 。
so who cares ? why should we care ?	所以 , 誰有多少人嗎 ?
and 67 percent of people come back .	所以 , 每年有25% 。
we have both learned the art of capture .	我們有了一件事 。
it is warm , in a good way .	很棒的 , 很棒的 。
so , here's some information on sleep .	所以 , 結果是 , 所有人都都一樣 。
i looked forward to it every year .	我知道 , 幾個月後 , 每個人都在做 。
so what happens when you put these things together ?	所以 , 我們要做些什麼呢 ?
how do groups get anything done ? right ?	誰有多少人嗎 ?
someone they were kind to and cared for .	他們的孩子都不夠了 。
that thing doesn't exist in the world .	不幸的是 , 地球上 , 世界是如此 。
could i go there ? who would i meet ?	我有多少人嗎 ?
couldn't have done it without you . "	不管你會說: 「 喔 !
like , in what world is this not enough ?	問題是 , 到底有多少人 ?
this project breaks ground in just two months .	地球上 , 大約是三個人 。
we take our money and we give it away .	我們需要把這些錢 , 讓它們更快 。
" when were you last in jail ? "	他說: 「 嘿 , 妳嗎 ? 」
we have natural patterns of mate choice .	我們有能力的改變 。
this data was not available before .	地球上 , 地球是如此的 。
five languages in two and a half years .	美國的五年 , 大約是五個國家 。
the big discoveries are all behind us . "	這裡的一部分是 「 世界 」 。
pv: second , the mind gap .	克:所以是 , 很棒的 。
to make the future rather than wait for it .	未來的未來 , 我們都能去做這個東西 。
and with some very creative solutions .	結果是 。
there's more than five million of them .	地球上 , 每百萬個國家 。
this is the word that it talks with .	這是個例子 。
how do you find a dinosaur ?	你能看到這一件事嗎 ?
they have a material culture , a social culture .	他們的社會和健康的行為 。
we humans need land to grow food .	我們需要更高的食物 。
but then , the funniest thing happened .	但 , 首先 , 我們發現了 。
but my spirit is strong as ever .	但是我有一群人 。
so , what is simplicity ?	所以 , 什麼是 , 什麼是 , 對吧 ?
here's how the experience works today .	這是我們所做的 。
i was not only charmed , i was very moved .	我不喜歡我 , 不管我是很棒的 。
so we need to do more than just say long passwords .	所以 , 我們需要把這些人來做 , 讓他們更快 。
i'm going to be an elephant handler . "	我是 「  」 的 " 的 " 。
so which element of leadership does that relate to ?	所以 , 大部分人是誰的 , 對吧 ?
maybe we make one small decision about our lives that can bring about big change .	因為 , 我們需要改變我們所需要的資料 。
so it turns out hospitals have to be open 24/7 .	所以 , 美國人在195年 , 美國人都不過了 。
and as more people get sequenced , your results might change .	所以 , 即使你知道 , 不管是你所謂的 。
it is so clear that this disconnected approach is not working .	非常驚訝的是 , 它是非常複雜的 。
not just on people , but actually inanimate objects as well .	不論 , 不管是 , 不管是 , 不管是很大的 。
below that , they said , the human body would implode .	說: 「 不管 , 不管 , 不管 , 更好的 。
the key is that civil gps signals are completely open .	很棒的是 , 許多人都很有趣 。
let’s work backwards from the alien space station .	咱上 , 我們會看到一件事 。
he was sent very far away , and she was left behind .	他很喜歡的 , 他是一名小的一部分 。
so you have an image , a retina , and a brain .	想像一下 , 例如你所謂的細胞 。
in 2009 , i started a research position with nokia .	幾年前 , 我發現了一百個國家 。
the blue areas show remain and the red areas leave .	紅色 , 紅色 , 紅色 。
and to make his prayer book he used parchment .	把他說: 「 媽媽媽媽媽媽媽媽媽媽媽 。
this is kind of like something i used to do in third grade .	這是我所謂的一件事 。
so , to make a long story short , they came to canada .	所以 , 咱上 , 每一件事 , 人們會看到一件事 。
and such times call for all of us to be more dangerous .	這裡 , 我們都能去做這些人 。
if you put boiling water in , it will shatter .	如果你可以把你放到水裡 。
and he puts it better than anyone i've ever heard it .	他的眼睛 , 不管我會說: 「 嘿 , 來吧 。
day four , the passengers were getting agitated .	幾個月後 , 牠們有兩分之一 。
because it remains the hard work for women to wash .	因為 , 不論是 , 孩子們的孩子 。
dancers larger than life dance with joy .	美國人 , 最大的名字 。
let’s analyze the problem by looking at our example .	咱上 , 我們發現了這個問題 。
it's a sixday immersive experience for the kids .	那時我在199歲時 , 孩子們的孩子 。
my women friends are my source of renewable energy .	我的母親 , 她是最大的 。
we see with the eyes , but we see with the brain as well .	我們看到了一件事 , 但我們可以把這些細胞轉放 。
we can still make the pieces . we can make the right pieces .	我們需要把這些東西來做它 。
so right in front of it , we're building our smallest project .	所以 , 咱上 , 我們有了一件事 。
so as you can see , the apple tree is empty .	想像一下 , 你可以看到 , 紅色 , 紅色 。
it's pretty incredible the video's online .	這裡的圖件是很棒的 。
because there's two heads inside one person when you think about it .	因為 , 這裡 , 你有一件事 , 但你知道你是這樣的 。
shane warne sold for 450 , 000 dollars .	美國人在1995年 , 美國人都在195% 。
